row_index,true_label,dbscan_label,ss_dbscan_label,important_point,importance_score
3533,7,1,1,False,0
3534,26,1,1,False,0
3535,15,1,1,False,0
3536,19,1,1,False,0
3537,10,1,1,False,0
3538,13,1,1,True,1
3539,8,1,1,True,1
3540,20,1,1,False,0
3541,9,1,17,False,0
3542,16,1,1,True,1
3543,24,1,1,False,0
3544,25,1,1,False,0
3545,15,1,1,False,0
3546,26,1,1,False,0
3547,21,1,1,False,0
3548,24,1,1,False,0
3549,18,1,1,False,0
3550,4,1,1,False,0
3551,12,1,5,False,0
3552,16,1,1,False,0
3553,5,1,1,False,0
3554,7,1,1,False,0
3555,24,1,1,False,0
3556,1,1,1,False,0
3557,21,1,1,True,1
3558,24,1,1,False,0
3559,7,1,1,False,0
3560,22,1,1,False,0
3561,20,1,1,False,0
3562,11,1,1,False,0
3563,6,1,1,False,0
3564,9,1,1,False,0
3565,14,1,20,False,0
3566,21,1,1,False,0
3567,15,1,1,False,0
3568,16,1,1,False,0
3569,21,1,1,True,2
3570,20,1,1,False,0
3571,2,1,1,False,0
3572,6,1,1,False,0
3573,12,1,5,False,0
3574,6,1,1,False,0
3575,4,1,13,False,0
3576,20,1,1,False,0
3577,3,1,1,True,1
3578,19,1,1,False,0
3579,21,1,1,False,0
3580,22,1,1,True,1
3581,21,1,1,False,0
3582,13,1,1,False,0
3583,10,1,15,False,0
3584,10,1,1,False,0
3585,24,1,1,False,0
3586,9,1,17,False,0
3587,4,1,1,False,0
3588,2,1,1,False,0
3589,4,1,4,False,0
3590,5,1,1,True,1
3591,16,1,1,False,0
3592,26,1,1,True,1
3593,7,1,1,False,0
3594,12,1,1,False,0
3595,10,1,1,True,1
3596,23,1,1,False,0
3597,9,1,1,False,0
3598,5,1,1,False,0
3599,9,1,1,False,0
3600,25,1,1,False,0
3601,3,1,1,False,0
3602,22,1,1,True,1
3603,16,1,1,False,0
3604,18,1,22,False,0
3605,21,1,1,True,1
3606,1,1,2,False,0
3607,13,1,1,False,0
3608,11,1,1,False,0
3609,20,1,1,False,0
3610,17,1,1,False,0
3611,24,1,1,False,0
3612,10,1,1,False,0
3613,24,1,1,False,0
3614,6,1,1,False,0
3615,19,1,1,False,0
3616,22,1,1,False,0
3617,24,1,12,False,0
3618,13,1,1,True,1
3619,20,1,1,False,0
3620,19,1,1,False,0
3621,3,1,1,False,0
3622,9,1,1,False,0
3623,16,1,1,False,0
3624,4,1,1,False,0
3625,3,1,1,False,0
3626,20,1,1,False,0
3627,4,1,1,False,0
3628,16,1,1,False,0
3629,7,1,1,False,0
3630,10,1,3,False,0
3631,23,1,1,False,0
3632,25,1,1,False,0
3633,21,1,1,True,1
3634,25,1,1,False,0
3635,23,1,1,False,0
3636,6,1,1,False,0
3637,21,1,1,False,0
3638,3,1,1,False,0
3639,19,1,1,False,0
3640,23,1,1,False,0
3641,20,1,1,True,1
3642,19,1,1,False,0
3643,23,1,1,False,0
3644,9,1,1,False,0
3645,3,1,1,False,0
3646,26,1,1,False,0
3647,1,1,1,False,0
3648,19,1,1,False,0
3649,6,1,1,False,0
3650,9,1,11,False,0
3651,7,1,1,False,0
3652,17,1,1,True,2
3653,15,1,1,False,0
3654,22,1,1,False,0
3655,15,1,1,False,0
3656,19,1,1,False,0
3657,4,1,13,False,0
3658,21,1,1,False,0
3659,20,1,1,False,0
3660,21,1,1,False,0
3661,1,1,28,False,0
3662,19,1,1,False,0
3663,10,1,11,False,0
3664,23,1,1,False,0
3665,13,1,1,False,0
3666,5,1,1,False,0
3667,25,1,1,False,0
3668,24,1,1,False,0
3669,24,1,1,False,0
3670,11,1,1,False,0
3671,21,1,1,False,0
3672,4,1,2,False,0
3673,13,1,1,False,0
3674,20,1,1,True,1
3675,11,1,1,False,0
3676,15,1,1,False,0
3677,16,1,1,False,0
3678,17,1,1,False,0
3679,25,1,1,False,0
3680,19,1,1,False,0
3681,24,1,1,False,0
3682,13,1,10,False,0
3683,3,1,1,False,0
3684,10,1,1,False,0
3685,12,1,25,False,0
3686,6,1,1,False,0
3687,24,1,1,False,0
3688,5,1,1,True,1
3689,4,1,9,False,0
3690,23,1,1,False,0
3691,12,1,5,False,0
3692,21,1,1,False,0
3693,8,1,8,False,0
3694,11,1,1,False,0
3695,23,1,1,False,0
3696,23,1,1,False,0
3697,18,1,1,False,0
3698,17,1,1,False,0
3699,19,1,1,False,0
3700,21,1,1,False,0
3701,15,1,1,False,0
3702,1,1,1,False,0
3703,14,1,1,True,1
3704,4,1,1,False,0
3705,6,1,1,True,1
3706,20,1,1,False,0
3707,8,1,1,True,1
3708,24,1,1,False,0
3709,15,1,1,False,0
3710,25,1,1,True,1
3711,3,1,37,False,0
3712,14,1,1,False,0
3713,26,1,1,False,0
3714,16,1,1,True,1
3715,22,1,1,False,0
3716,13,1,1,False,0
3717,18,1,1,False,0
3718,2,1,1,False,0
3719,26,1,1,False,0
3720,25,1,1,False,0
3721,24,1,1,False,0
3722,12,1,12,False,0
3723,12,1,5,False,0
3724,24,1,1,False,0
3725,19,1,1,True,1
3726,19,1,1,False,0
3727,15,1,1,False,0
3728,5,1,1,False,0
3729,25,1,1,False,0
3730,15,1,1,False,0
3731,7,1,1,False,0
3732,1,1,1,False,0
3733,4,1,13,False,0
3734,25,1,1,False,0
3735,20,1,1,False,0
3736,22,1,1,False,0
3737,7,1,1,False,0
3738,14,1,1,True,1
3739,7,1,1,True,1
3740,5,1,1,False,0
3741,4,1,1,False,0
3742,17,1,1,False,0
3743,3,1,1,False,0
3744,23,1,1,False,0
3745,15,1,1,False,0
3746,9,1,15,False,0
3747,23,1,1,False,0
3748,16,1,1,False,0
3749,5,1,1,True,1
3750,22,1,1,False,0
3751,4,1,1,False,0
3752,14,1,10,False,0
3753,8,1,1,False,0
3754,23,1,1,False,0
3755,1,1,1,False,0
3756,14,1,1,False,0
3757,1,1,2,False,0
3758,26,1,1,False,0
3759,14,1,6,False,0
3760,26,1,1,False,0
3761,22,1,1,True,1
3762,2,1,16,False,0
3763,13,1,1,False,0
3764,18,1,1,False,0
3765,2,1,1,False,0
3766,5,1,1,False,0
3767,11,1,1,False,0
3768,5,1,1,True,1
3769,24,1,1,False,0
3770,26,1,1,False,0
3771,1,1,1,False,0
3772,6,1,1,False,0
3773,15,1,1,False,0
3774,13,1,1,True,1
3775,15,1,1,False,0
3776,11,1,1,False,0
3777,17,1,1,False,0
3778,9,1,1,False,0
3779,21,1,1,False,0
3780,7,1,1,False,0
3781,24,1,1,False,0
3782,1,1,1,False,0
3783,20,1,1,True,1
3784,10,1,8,False,0
3785,1,1,1,False,0
3786,16,1,1,False,0
3787,11,1,1,False,0
3788,25,1,1,False,0
3789,23,1,1,False,0
3790,11,1,1,False,0
3791,23,1,1,False,0
3792,13,1,1,False,0
3793,23,1,1,False,0
3794,6,1,1,False,0
3795,11,1,1,False,0
3796,20,1,1,False,0
3797,21,1,1,False,0
3798,21,1,1,False,0
3799,9,1,1,False,0
3800,4,1,9,False,0
3801,12,1,5,False,0
3802,1,1,1,False,0
3803,9,1,11,False,0
3804,22,1,1,False,0
3805,26,1,1,False,0
3806,8,1,1,True,1
3807,3,1,1,True,1
3808,25,1,1,False,0
3809,8,1,16,False,0
3810,6,1,1,False,0
3811,1,1,1,False,0
3812,2,1,1,False,0
3813,20,1,1,False,0
3814,7,1,1,False,0
3815,5,1,1,False,0
3816,25,1,1,False,0
3817,24,1,1,False,0
3818,25,1,1,False,0
3819,22,1,1,True,1
3820,13,1,1,False,0
3821,24,1,1,False,0
3822,8,1,1,False,0
3823,19,1,1,False,0
3824,25,1,1,False,0
3825,18,1,1,False,0
3826,7,1,1,False,0
3827,2,1,1,False,0
3828,12,1,25,False,0
3829,20,1,1,True,1
3830,19,1,1,False,0
3831,9,1,3,False,0
3832,18,1,1,False,0
3833,5,1,1,False,0
3834,15,1,1,False,0
3835,25,1,1,False,0
3836,24,1,1,False,0
3837,15,1,1,False,0
3838,22,1,1,False,0
3839,8,1,1,True,1
3840,3,1,1,False,0
3841,16,1,1,False,0
3842,18,1,1,False,0
3843,1,1,2,False,0
3844,16,1,1,True,1
3845,18,1,1,False,0
3846,25,1,1,False,0
3847,20,1,1,True,1
3848,17,1,1,False,0
3849,22,1,1,False,0
3850,10,1,1,False,0
3851,14,1,6,False,0
3852,13,1,10,False,0
3853,22,1,1,False,0
3854,23,1,1,False,0
3855,5,1,1,False,0
3856,13,1,10,False,0
3857,19,1,1,False,0
3858,8,1,1,False,0
3859,10,1,1,False,0
3860,20,1,1,True,1
3861,10,1,1,True,1
3862,2,1,1,False,0
3863,10,1,1,False,0
3864,19,1,1,False,0
3865,11,1,1,False,0
3866,12,1,12,False,0
3867,14,1,1,True,1
3868,6,1,1,False,0
3869,14,1,6,False,0
3870,22,1,1,False,0
3871,21,1,1,False,0
3872,16,1,1,False,0
3873,15,1,1,False,0
3874,9,1,11,False,0
3875,10,1,1,False,0
3876,13,1,1,False,0
3877,16,1,1,False,0
3878,17,1,1,False,0
3879,24,1,1,False,0
3880,26,1,1,False,0
3881,13,1,1,False,0
3882,7,1,1,False,0
3883,20,1,1,True,1
3884,9,1,1,False,0
3885,9,1,11,False,0
3886,12,1,1,False,0
3887,10,1,8,False,0
3888,10,1,8,False,0
3889,16,1,1,False,0
3890,13,1,1,False,0
3891,9,1,11,False,0
3892,21,1,1,False,0
3893,2,1,3,False,0
3894,21,1,1,False,0
3895,6,1,1,True,1
3896,6,1,1,False,0
3897,12,1,1,False,0
3898,17,1,1,False,0
3899,24,1,1,False,0
3900,16,1,1,False,0
3901,26,1,1,False,0
3902,2,1,1,False,0
3903,5,1,1,False,0
3904,5,1,1,False,0
3905,6,1,1,False,0
3906,22,1,1,True,1
3907,13,1,1,False,0
3908,6,1,1,False,0
3909,11,1,1,False,0
3910,24,1,1,False,0
3911,25,1,1,False,0
3912,12,1,12,False,0
3913,20,1,1,False,0
3914,25,1,1,False,0
3915,19,1,1,False,0
3916,7,1,1,False,0
3917,2,1,1,False,0
3918,8,1,1,False,0
3919,10,1,1,False,0
3920,22,1,1,True,1
3921,22,1,1,True,1
3922,25,1,1,False,0
3923,26,1,1,False,0
3924,17,1,1,False,0
3925,6,1,1,False,0
3926,25,1,1,True,1
3927,20,1,1,False,0
3928,5,1,1,False,0
3929,17,1,1,False,0
3930,26,1,1,False,0
3931,21,1,38,False,0
3932,24,1,1,False,0
3933,4,1,7,False,0
3934,9,1,1,False,0
3935,3,1,1,False,0
3936,14,1,1,False,0
3937,18,1,1,False,0
3938,21,1,1,False,0
3939,24,1,1,False,0
3940,12,1,1,True,1
3941,2,1,1,False,0
3942,6,1,1,False,0
3943,7,1,1,False,0
3944,11,1,1,False,0
3945,10,1,1,False,0
3946,24,1,1,False,0
3947,18,1,1,False,0
3948,18,1,1,False,0
3949,18,1,1,False,0
3950,18,1,1,False,0
3951,10,1,1,False,0
3952,26,1,1,False,0
3953,1,1,12,False,0
3954,22,1,1,False,0
3955,7,1,1,False,0
3956,11,1,1,False,0
3957,9,1,1,False,0
3958,14,1,1,False,0
3959,24,1,1,False,0
3960,14,1,1,True,1
3961,5,1,1,False,0
3962,10,1,1,False,0
3963,23,1,1,False,0
3964,26,1,1,False,0
3965,4,1,1,False,0
3966,10,1,1,False,0
3967,4,1,1,False,0
3968,10,1,11,False,0
3969,26,1,1,False,0
3970,23,1,1,False,0
3971,2,1,1,False,0
3972,19,1,1,False,0
3973,12,1,5,False,0
3974,3,1,1,False,0
3975,5,1,1,False,0
3976,10,1,15,False,0
3977,5,1,1,False,0
3978,13,1,1,False,0
3979,23,1,1,False,0
3980,23,1,1,False,0
3981,24,1,1,False,0
3982,23,1,1,False,0
3983,10,1,1,True,1
3984,4,1,2,False,0
3985,18,1,1,False,0
3986,8,1,1,False,0
3987,5,1,1,False,0
3988,3,1,1,False,0
3989,20,1,1,False,0
3990,15,1,1,False,0
3991,13,1,1,False,0
3992,6,1,1,True,1
3993,12,1,1,False,0
3994,19,1,1,False,0
3995,25,1,1,False,0
3996,18,1,1,False,0
3997,6,1,1,False,0
3998,26,1,1,False,0
3999,25,1,1,False,0
4000,10,1,1,False,0
4001,4,1,20,False,0
4002,20,1,1,False,0
4003,13,1,1,False,0
4004,17,1,1,False,0
4005,15,1,1,False,0
4006,2,1,1,False,0
4007,4,1,3,False,0
4008,21,1,1,False,0
4009,26,1,1,False,0
4010,3,1,1,True,1
4011,14,1,1,False,0
4012,6,1,1,False,0
4013,10,1,1,False,0
4014,3,1,1,True,1
4015,16,1,1,False,0
4016,12,1,1,True,1
4017,9,1,1,False,0
4018,13,1,1,False,0
4019,19,1,12,False,0
4020,23,1,1,False,0
4021,26,1,1,False,0
4022,3,1,1,False,0
4023,10,1,1,False,0
4024,6,1,1,False,0
4025,19,1,1,False,0
4026,25,1,1,False,0
4027,20,1,1,True,1
4028,20,1,1,False,0
4029,14,1,10,False,0
4030,25,1,1,False,0
4031,3,1,1,False,0
4032,7,1,1,False,0
4033,6,1,1,False,0
4034,1,1,1,False,0
4035,17,1,1,False,0
4036,21,1,1,False,0
4037,7,1,1,False,0
4038,17,1,1,False,0
4039,11,1,1,False,0
4040,3,1,1,True,1
4041,15,1,1,False,0
4042,3,1,1,False,0
4043,23,1,1,False,0
4044,26,1,1,False,0
4045,21,1,1,False,0
4046,18,1,1,False,0
4047,3,1,1,False,0
4048,3,1,1,True,1
4049,16,1,1,True,1
4050,14,1,1,False,0
4051,23,1,1,False,0
4052,21,1,1,False,0
4053,11,1,1,False,0
4054,4,1,1,False,0
4055,11,1,1,False,0
4056,13,1,6,False,0
4057,9,1,11,False,0
4058,23,1,1,False,0
4059,26,1,1,False,0
4060,2,1,1,False,0
4061,7,1,1,False,0
4062,26,1,1,True,1
4063,6,1,1,False,0
4064,20,1,1,False,0
4065,7,1,1,False,0
4066,10,1,1,False,0
4067,1,1,1,True,1
4068,19,1,1,False,0
4069,14,1,10,False,0
4070,10,1,1,False,0
4071,11,1,1,False,0
4072,21,1,1,False,0
4073,19,1,1,False,0
4074,25,1,1,False,0
4075,5,1,1,False,0
4076,15,1,1,False,0
4077,22,1,1,False,0
4078,23,1,1,False,0
4079,1,1,1,False,0
4080,9,1,1,False,0
4081,26,1,1,False,0
4082,15,1,1,False,0
4083,16,1,1,False,0
4084,24,1,1,False,0
4085,13,1,1,False,0
4086,18,1,1,False,0
4087,13,1,1,False,0
4088,26,1,1,False,0
4089,14,1,1,True,1
4090,13,1,1,True,1
4091,12,1,26,False,0
4092,13,1,1,False,0
4093,14,1,1,False,0
4094,23,1,1,False,0
4095,25,1,1,True,1
4096,14,1,1,False,0
4097,10,1,1,False,0
4098,12,1,12,False,0
4099,3,1,1,False,0
4100,1,1,14,False,0
4101,6,1,1,False,0
4102,20,1,1,True,1
4103,14,1,10,False,0
4104,9,1,17,False,0
4105,8,1,1,False,0
4106,1,1,1,False,0
4107,18,1,1,False,0
4108,8,1,1,False,0
4109,5,1,1,False,0
4110,25,1,1,False,0
4111,12,1,5,False,0
4112,10,1,1,False,0
4113,1,1,2,False,0
4114,21,1,1,False,0
4115,25,1,1,False,0
4116,9,1,1,False,0
4117,15,1,1,False,0
4118,20,1,1,False,0
4119,11,1,1,True,1
4120,17,1,1,False,0
4121,16,1,1,False,0
4122,16,1,1,False,0
4123,21,1,1,True,2
4124,22,1,1,False,0
4125,15,1,1,False,0
4126,12,1,5,False,0
4127,23,1,1,False,0
4128,9,1,1,False,0
4129,14,1,1,True,1
4130,22,1,1,False,0
4131,11,1,1,False,0
4132,9,1,17,False,0
4133,9,1,17,False,0
4134,8,1,1,True,1
4135,2,1,1,False,0
4136,4,1,16,False,0
4137,1,1,1,False,0
4138,18,1,1,False,0
4139,16,1,1,False,0
4140,12,1,1,False,0
4141,12,1,5,False,0
4142,5,1,1,False,0
4143,13,1,10,False,0
4144,10,1,1,False,0
4145,9,1,11,False,0
4146,8,1,1,False,0
4147,22,1,1,True,1
4148,4,1,9,False,0
4149,4,1,22,False,0
4150,11,1,1,False,0
4151,4,1,13,False,0
4152,12,1,1,False,0
4153,25,1,1,False,0
4154,4,1,4,False,0
4155,22,1,1,False,0
4156,24,1,1,False,0
4157,14,1,1,False,0
4158,10,1,1,False,0
4159,16,1,1,False,0
4160,23,1,1,True,1
4161,22,1,1,False,0
4162,6,1,1,False,0
4163,11,1,1,False,0
4164,5,1,1,False,0
4165,20,1,1,True,1
4166,15,1,1,False,0
4167,11,1,1,False,0
4168,18,1,1,False,0
4169,20,1,1,False,0
4170,9,1,1,False,0
4171,4,1,2,False,0
4172,11,1,1,False,0
4173,10,1,1,True,1
4174,21,1,1,False,0
4175,8,1,1,False,0
4176,16,1,1,False,0
4177,11,1,1,False,0
4178,6,1,1,False,0
4179,9,1,1,False,0
4180,11,1,1,False,0
4181,17,1,1,False,0
4182,17,1,1,False,0
4183,12,1,1,False,0
4184,9,1,17,False,0
4185,20,1,16,False,0
4186,1,1,1,True,1
4187,7,1,1,False,0
4188,15,1,1,False,0
4189,16,1,1,False,0
4190,14,1,1,False,0
4191,20,1,1,False,0
4192,22,1,1,False,0
4193,8,1,1,False,0
4194,7,1,1,False,0
4195,16,1,1,False,0
4196,4,1,9,False,0
4197,11,1,1,False,0
4198,26,1,1,False,0
4199,24,1,1,False,0
4200,11,1,1,False,0
4201,7,1,1,False,0
4202,10,1,1,False,0
4203,17,1,1,False,0
4204,13,1,39,False,0
4205,17,1,1,False,0
4206,3,1,1,False,0
4207,25,1,1,False,0
4208,6,1,1,True,1
4209,21,1,1,True,2
4210,20,1,1,False,0
4211,9,1,1,False,0
4212,6,1,1,False,0
4213,12,1,5,False,0
4214,12,1,1,False,0
4215,7,1,1,False,0
4216,8,1,1,False,0
4217,11,1,1,False,0
4218,3,1,1,True,1
4219,22,1,1,True,1
4220,17,1,1,False,0
4221,25,1,1,False,0
4222,15,1,1,False,0
4223,25,1,1,False,0
4224,24,1,1,False,0
4225,1,1,2,False,0
4226,16,1,1,False,0
4227,12,1,5,False,0
4228,22,1,1,True,1
4229,6,1,1,False,0
4230,5,1,1,False,0
4231,26,1,1,False,0
4232,21,1,1,False,0
4233,10,1,1,False,0
4234,6,1,1,False,0
4235,6,1,10,False,0
4236,26,1,1,False,0
4237,23,1,1,False,0
4238,10,1,1,False,0
4239,16,1,1,False,0
4240,12,1,5,False,0
4241,3,1,1,True,1
4242,1,1,1,False,0
4243,24,1,1,False,0
4244,17,1,1,True,1
4245,1,1,1,False,0
4246,23,1,1,False,0
4247,11,1,1,False,0
4248,6,1,1,False,0
4249,5,1,1,True,1
4250,8,1,33,False,0
4251,7,1,16,False,0
4252,25,1,1,False,0
4253,20,1,1,True,1
4254,10,1,1,True,1
4255,20,1,1,False,0
4256,22,1,1,False,0
4257,1,1,1,False,0
4258,22,1,1,False,0
4259,13,1,10,False,0
4260,21,1,1,False,0
4261,4,1,1,False,0
4262,17,1,1,False,0
4263,24,1,1,False,0
4264,8,1,1,True,1
4265,22,1,1,False,0
4266,7,1,1,False,0
4267,6,1,1,False,0
4268,8,1,1,False,0
4269,21,1,1,False,0
4270,23,1,1,False,0
4271,8,1,1,True,1
4272,13,1,1,False,0
4273,21,1,1,False,0
4274,5,1,1,True,1
4275,26,1,1,False,0
4276,21,1,1,False,0
4277,21,1,1,True,2
4278,25,1,1,False,0
4279,20,1,1,True,1
4280,4,1,13,False,0
4281,9,1,17,False,0
4282,13,1,1,False,0
4283,9,1,17,False,0
4284,9,1,11,False,0
4285,5,1,1,False,0
4286,17,1,1,True,1
4287,23,1,1,False,0
4288,8,1,1,False,0
4289,9,1,3,False,0
4290,17,1,1,True,3
4291,4,1,9,False,0
4292,17,1,1,False,0
4293,3,1,1,True,1
4294,22,1,1,False,0
4295,4,1,1,False,0
4296,10,1,1,False,0
4297,14,1,1,False,0
4298,22,1,1,False,0
4299,21,1,1,False,0
4300,19,1,1,False,0
4301,1,1,1,False,0
4302,23,1,1,False,0
4303,6,1,1,False,0
4304,14,1,1,False,0
4305,14,1,9,False,0
4306,9,1,1,False,0
4307,16,1,1,False,0
4308,20,1,1,True,1
4309,4,1,7,False,0
4310,18,1,1,False,0
4311,5,1,1,True,1
4312,26,1,1,False,0
4313,6,1,1,False,0
4314,16,1,1,False,0
4315,20,1,1,False,0
4316,16,1,1,False,0
4317,11,1,1,False,0
4318,5,1,1,False,0
4319,23,1,1,False,0
4320,26,1,1,True,1
4321,2,1,1,False,0
4322,18,1,1,False,0
4323,25,1,21,False,0
4324,26,1,1,False,0
4325,26,1,1,False,0
4326,9,1,11,False,0
4327,26,1,1,False,0
4328,12,1,5,False,0
4329,5,1,1,False,0
4330,11,1,1,False,0
4331,7,1,1,False,0
4332,16,1,1,False,0
4333,9,1,1,False,0
4334,16,1,1,False,0
4335,11,1,1,False,0
4336,22,1,1,True,1
4337,20,1,1,True,1
4338,17,1,1,False,0
4339,18,1,1,False,0
4340,16,1,1,False,0
4341,14,1,1,False,0
4342,2,1,1,False,0
4343,14,1,10,False,0
4344,18,1,1,False,0
4345,3,1,1,True,1
4346,13,1,1,False,0
4347,8,1,1,False,0
4348,17,1,1,False,0
4349,17,1,1,False,0
4350,19,1,1,False,0
4351,10,1,1,False,0
4352,18,1,1,False,0
4353,6,1,1,False,0
4354,16,1,1,False,0
4355,9,1,17,False,0
4356,9,1,1,False,0
4357,19,1,4,False,0
4358,17,1,1,False,0
4359,22,1,1,False,0
4360,1,1,1,False,0
4361,17,1,1,False,0
4362,10,1,1,False,0
4363,21,1,1,True,1
4364,7,1,1,False,0
4365,8,1,1,False,0
4366,11,1,1,False,0
4367,2,1,3,False,0
4368,15,1,1,False,0
4369,2,1,1,False,0
4370,8,1,1,False,0
4371,8,1,1,False,0
4372,10,1,1,False,0
4373,11,1,1,False,0
4374,5,1,1,False,0
4375,18,1,1,False,0
4376,6,1,1,False,0
4377,9,1,1,False,0
4378,2,1,1,False,0
4379,17,1,1,False,0
4380,7,1,1,False,0
4381,1,1,1,False,0
4382,2,1,1,False,0
4383,25,1,1,False,0
4384,1,1,1,False,0
4385,22,1,1,False,0
4386,26,1,1,False,0
4387,23,1,1,False,0
4388,8,1,1,False,0
4389,8,1,1,False,0
4390,7,1,1,False,0
4391,26,1,1,False,0
4392,14,1,1,True,1
4393,19,1,1,False,0
4394,2,1,1,False,0
4395,17,1,1,False,0
4396,26,1,1,True,1
4397,17,1,1,False,0
4398,13,1,1,False,0
4399,7,1,1,True,1
4400,25,1,1,False,0
4401,1,1,1,False,0
4402,10,1,1,True,1
4403,10,1,1,True,1
4404,5,1,1,False,0
4405,4,1,13,False,0
4406,26,1,1,False,0
4407,14,1,1,False,0
4408,15,1,1,False,0
4409,5,1,1,True,1
4410,7,1,1,False,0
4411,15,1,1,False,0
4412,7,1,1,False,0
4413,20,1,16,False,0
4414,25,1,1,False,0
4415,7,1,1,False,0
4416,20,1,1,False,0
4417,1,1,2,False,0
4418,15,1,1,False,0
4419,1,1,1,False,0
4420,13,1,1,False,0
4421,15,1,1,False,0
4422,20,1,1,False,0
4423,24,1,1,False,0
4424,11,1,1,False,0
4425,4,1,13,False,0
4426,24,1,1,False,0
4427,2,1,1,False,0
4428,6,1,1,False,0
4429,1,1,1,False,0
4430,4,1,10,False,0
4431,3,1,1,False,0
4432,5,1,1,False,0
4433,5,1,1,True,1
4434,2,1,1,False,0
4435,25,1,1,False,0
4436,4,1,3,False,0
4437,5,1,1,False,0
4438,14,1,1,False,0
4439,22,1,1,True,1
4440,17,1,1,False,0
4441,25,1,1,False,0
4442,23,1,1,False,0
4443,21,1,1,False,0
4444,13,1,1,False,0
4445,26,1,1,True,1
4446,5,1,1,False,0
4447,23,1,1,False,0
4448,15,1,1,False,0
4449,20,1,1,False,0
4450,24,1,1,False,0
4451,6,1,1,False,0
4452,12,1,1,False,0
4453,13,1,1,False,0
4454,16,1,16,False,0
4455,23,1,1,False,0
4456,5,1,1,False,0
4457,21,1,1,False,0
4458,9,1,8,False,0
4459,8,1,12,False,0
4460,5,1,1,True,1
4461,4,1,9,False,0
4462,17,1,1,False,0
4463,18,1,1,True,1
4464,13,1,1,False,0
4465,2,1,1,False,0
4466,13,1,9,False,0
4467,25,1,1,False,0
4468,7,1,1,False,0
4469,25,1,1,False,0
4470,21,1,1,False,0
4471,15,1,1,False,0
4472,11,1,1,False,0
4473,24,1,1,False,0
4474,24,1,1,False,0
4475,3,1,1,False,0
4476,21,1,1,False,0
4477,24,1,1,False,0
4478,14,1,1,True,1
4479,13,1,1,False,0
4480,4,1,9,False,0
4481,5,1,1,False,0
4482,18,1,1,False,0
4483,1,1,1,False,0
4484,21,1,1,False,0
4485,26,1,1,True,1
4486,9,1,11,False,0
4487,8,1,1,False,0
4488,6,1,1,False,0
4489,11,1,1,False,0
4490,18,1,1,False,0
4491,16,1,1,False,0
4492,8,1,33,False,0
4493,17,1,1,False,0
4494,7,1,1,False,0
4495,4,1,1,False,0
4496,2,1,1,False,0
4497,6,1,1,True,1
4498,21,1,1,False,0
4499,11,1,1,False,0
4500,18,1,1,False,0
4501,24,1,1,False,0
4502,23,1,1,False,0
4503,14,1,1,False,0
4504,23,1,1,False,0
4505,11,1,1,False,0
4506,5,1,1,False,0
4507,5,1,1,False,0
4508,1,1,1,False,0
4509,18,1,4,False,0
4510,19,1,1,False,0
4511,16,1,1,False,0
4512,6,1,1,False,0
4513,7,1,1,False,0
4514,15,1,1,False,0
4515,24,1,1,False,0
4516,2,1,1,False,0
4517,26,1,1,False,0
4518,13,1,1,False,0
4519,14,1,1,False,0
4520,2,1,1,False,0
4521,22,1,1,False,0
4522,10,1,1,False,0
4523,4,1,1,False,0
4524,22,1,1,False,0
4525,7,1,1,False,0
4526,7,1,1,False,0
4527,17,1,1,False,0
4528,3,1,1,False,0
4529,6,1,1,False,0
4530,4,1,1,False,0
4531,8,1,1,False,0
4532,13,1,1,False,0
4533,12,1,5,False,0
4534,19,1,1,False,0
4535,16,1,1,False,0
4536,25,1,1,False,0
4537,19,1,1,False,0
4538,17,1,1,False,0
4539,20,1,1,True,1
4540,25,1,1,False,0
4541,13,1,1,False,0
4542,15,1,1,False,0
4543,24,1,1,False,0
4544,14,1,1,False,0
4545,2,1,1,False,0
4546,5,1,3,False,0
4547,8,1,1,True,1
4548,24,1,1,False,0
4549,11,1,1,False,0
4550,15,1,1,False,0
4551,25,1,1,False,0
4552,3,1,1,False,0
4553,23,1,1,False,0
4554,21,1,1,True,2
4555,6,1,1,False,0
4556,3,1,1,True,1
4557,15,1,1,False,0
4558,24,1,1,False,0
4559,5,1,1,False,0
4560,21,1,1,False,0
4561,17,1,1,False,0
4562,18,1,1,False,0
4563,16,1,1,False,0
4564,19,1,1,False,0
4565,26,1,1,False,0
4566,11,1,1,False,0
4567,18,1,1,False,0
4568,16,1,1,False,0
4569,4,1,9,False,0
4570,4,1,1,False,0
4571,17,1,1,False,0
4572,12,1,1,False,0
4573,14,1,1,False,0
4574,22,1,1,False,0
4575,1,1,2,False,0
4576,19,1,1,False,0
4577,18,1,1,False,0
4578,4,1,1,False,0
4579,20,1,1,False,0
4580,22,1,1,False,0
4581,5,1,1,False,0
4582,3,1,1,True,1
4583,23,1,1,True,1
4584,22,1,1,False,0
4585,8,1,1,True,1
4586,10,1,1,True,1
4587,2,1,1,False,0
4588,14,1,1,False,0
4589,9,1,17,False,0
4590,12,1,1,False,0
4591,26,1,1,False,0
4592,11,1,20,False,0
4593,26,1,1,False,0
4594,14,1,20,False,0
4595,9,1,1,False,0
4596,13,1,1,False,0
4597,26,1,1,True,1
4598,24,1,1,False,0
4599,15,1,1,False,0
4600,20,1,1,True,1
4601,26,1,1,False,0
4602,16,1,1,False,0
4603,13,1,1,True,1
4604,9,1,17,False,0
4605,25,1,1,False,0
4606,7,1,1,False,0
