dataset_id,dataset_name,row_index,true_label,true_label_display,dbscan_label,ss_dbscan_label,important_point,importance_score
letters,lettersPreProc.csv,1727,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,1728,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,1729,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,1730,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,1731,24,24,1,16,False,0.000000
letters,lettersPreProc.csv,1732,26,26,1,1,False,0.000000
letters,lettersPreProc.csv,1733,23,23,1,1,False,0.000000
letters,lettersPreProc.csv,1734,9,9,1,3,False,0.000000
letters,lettersPreProc.csv,1735,26,26,1,1,False,0.000000
letters,lettersPreProc.csv,1736,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,1737,23,23,1,1,False,0.000000
letters,lettersPreProc.csv,1738,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,1739,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,1740,18,18,1,1,False,0.000000
letters,lettersPreProc.csv,1741,9,9,1,1,False,0.000000
letters,lettersPreProc.csv,1742,14,14,1,20,False,0.000000
letters,lettersPreProc.csv,1743,23,23,1,1,False,0.000000
letters,lettersPreProc.csv,1744,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,1745,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,1746,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,1747,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,1748,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,1749,3,3,1,1,False,0.000000
letters,lettersPreProc.csv,1750,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,1751,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,1752,12,12,1,5,False,0.000000
letters,lettersPreProc.csv,1753,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,1754,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,1755,18,18,1,1,False,0.000000
letters,lettersPreProc.csv,1756,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,1757,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,1758,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,1759,6,6,1,1,False,0.000000
letters,lettersPreProc.csv,1760,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,1761,19,19,1,1,False,0.000000
letters,lettersPreProc.csv,1762,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,1763,22,22,1,1,True,1.000000
letters,lettersPreProc.csv,1764,21,21,1,1,True,1.000000
letters,lettersPreProc.csv,1765,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,1766,10,10,1,1,False,0.000000
letters,lettersPreProc.csv,1767,19,19,1,1,False,0.000000
letters,lettersPreProc.csv,1768,13,13,1,1,False,0.000000
letters,lettersPreProc.csv,1769,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,1770,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,1771,6,6,1,1,True,1.000000
letters,lettersPreProc.csv,1772,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,1773,12,12,1,1,True,1.000000
letters,lettersPreProc.csv,1774,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,1775,6,6,1,16,False,0.000000
letters,lettersPreProc.csv,1776,10,10,1,15,False,0.000000
letters,lettersPreProc.csv,1777,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,1778,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,1779,1,1,1,1,False,0.000000
letters,lettersPreProc.csv,1780,6,6,1,1,False,0.000000
letters,lettersPreProc.csv,1781,9,9,1,11,False,0.000000
letters,lettersPreProc.csv,1782,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,1783,9,9,1,17,False,0.000000
letters,lettersPreProc.csv,1784,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,1785,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,1786,13,13,1,10,False,0.000000
letters,lettersPreProc.csv,1787,14,14,1,1,True,1.000000
letters,lettersPreProc.csv,1788,19,19,1,1,False,0.000000
letters,lettersPreProc.csv,1789,12,12,1,1,True,1.000000
letters,lettersPreProc.csv,1790,6,6,1,1,False,0.000000
letters,lettersPreProc.csv,1791,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,1792,23,23,1,1,False,0.000000
letters,lettersPreProc.csv,1793,14,14,1,1,False,0.000000
letters,lettersPreProc.csv,1794,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,1795,9,9,1,15,False,0.000000
letters,lettersPreProc.csv,1796,4,4,1,1,False,0.000000
letters,lettersPreProc.csv,1797,4,4,1,1,False,0.000000
letters,lettersPreProc.csv,1798,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,1799,10,10,1,1,False,0.000000
letters,lettersPreProc.csv,1800,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,1801,10,10,1,1,False,0.000000
letters,lettersPreProc.csv,1802,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,1803,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,1804,10,10,1,1,False,0.000000
letters,lettersPreProc.csv,1805,6,6,1,1,False,0.000000
letters,lettersPreProc.csv,1806,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,1807,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,1808,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,1809,19,19,1,1,False,0.000000
letters,lettersPreProc.csv,1810,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,1811,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,1812,18,18,1,1,False,0.000000
letters,lettersPreProc.csv,1813,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,1814,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,1815,20,20,1,1,True,1.000000
letters,lettersPreProc.csv,1816,6,6,1,1,False,0.000000
letters,lettersPreProc.csv,1817,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,1818,18,18,1,1,False,0.000000
letters,lettersPreProc.csv,1819,5,5,1,1,True,1.000000
letters,lettersPreProc.csv,1820,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,1821,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,1822,23,23,1,29,False,0.000000
letters,lettersPreProc.csv,1823,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,1824,1,1,1,1,False,0.000000
letters,lettersPreProc.csv,1825,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,1826,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,1827,23,23,1,1,False,0.000000
letters,lettersPreProc.csv,1828,13,13,1,1,False,0.000000
letters,lettersPreProc.csv,1829,12,12,1,5,False,0.000000
letters,lettersPreProc.csv,1830,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,1831,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,1832,14,14,1,1,False,0.000000
letters,lettersPreProc.csv,1833,14,14,1,1,False,0.000000
letters,lettersPreProc.csv,1834,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,1835,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,1836,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,1837,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,1838,9,9,1,1,False,0.000000
letters,lettersPreProc.csv,1839,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,1840,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,1841,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,1842,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,1843,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,1844,16,16,1,3,False,0.000000
letters,lettersPreProc.csv,1845,10,10,1,1,False,0.000000
letters,lettersPreProc.csv,1846,13,13,1,10,False,0.000000
letters,lettersPreProc.csv,1847,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,1848,12,12,1,1,False,0.000000
letters,lettersPreProc.csv,1849,14,14,1,1,False,0.000000
letters,lettersPreProc.csv,1850,23,23,1,1,False,0.000000
letters,lettersPreProc.csv,1851,9,9,1,1,False,0.000000
letters,lettersPreProc.csv,1852,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,1853,26,26,1,1,False,0.000000
letters,lettersPreProc.csv,1854,13,13,1,1,False,0.000000
letters,lettersPreProc.csv,1855,5,5,1,1,True,1.000000
letters,lettersPreProc.csv,1856,1,1,1,1,False,0.000000
letters,lettersPreProc.csv,1857,13,13,1,1,False,0.000000
letters,lettersPreProc.csv,1858,4,4,1,1,False,0.000000
letters,lettersPreProc.csv,1859,26,26,1,1,True,1.000000
letters,lettersPreProc.csv,1860,14,14,1,20,False,0.000000
letters,lettersPreProc.csv,1861,10,10,1,1,False,0.000000
letters,lettersPreProc.csv,1862,25,25,1,7,False,0.000000
letters,lettersPreProc.csv,1863,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,1864,2,2,1,3,False,0.000000
letters,lettersPreProc.csv,1865,1,1,1,1,False,0.000000
letters,lettersPreProc.csv,1866,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,1867,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,1868,8,8,1,1,True,1.000000
letters,lettersPreProc.csv,1869,8,8,1,1,True,1.000000
letters,lettersPreProc.csv,1870,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,1871,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,1872,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,1873,24,24,1,11,False,0.000000
letters,lettersPreProc.csv,1874,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,1875,19,19,1,1,False,0.000000
letters,lettersPreProc.csv,1876,3,3,1,1,False,0.000000
letters,lettersPreProc.csv,1877,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,1878,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,1879,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,1880,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,1881,8,8,1,1,True,1.000000
letters,lettersPreProc.csv,1882,26,26,1,1,False,0.000000
letters,lettersPreProc.csv,1883,19,19,1,1,False,0.000000
letters,lettersPreProc.csv,1884,13,13,1,30,False,0.000000
letters,lettersPreProc.csv,1885,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,1886,23,23,1,1,False,0.000000
letters,lettersPreProc.csv,1887,6,6,1,1,False,0.000000
letters,lettersPreProc.csv,1888,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,1889,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,1890,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,1891,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,1892,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,1893,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,1894,3,3,1,1,False,0.000000
letters,lettersPreProc.csv,1895,14,14,1,1,True,1.000000
letters,lettersPreProc.csv,1896,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,1897,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,1898,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,1899,4,4,1,2,False,0.000000
letters,lettersPreProc.csv,1900,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,1901,1,1,1,1,False,0.000000
letters,lettersPreProc.csv,1902,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,1903,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,1904,4,4,1,1,False,0.000000
letters,lettersPreProc.csv,1905,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,1906,10,10,1,1,True,1.000000
letters,lettersPreProc.csv,1907,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,1908,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,1909,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,1910,22,22,1,1,True,1.000000
letters,lettersPreProc.csv,1911,3,3,1,1,False,0.000000
letters,lettersPreProc.csv,1912,13,13,1,1,False,0.000000
letters,lettersPreProc.csv,1913,6,6,1,1,False,0.000000
letters,lettersPreProc.csv,1914,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,1915,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,1916,17,17,1,1,True,1.000000
letters,lettersPreProc.csv,1917,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,1918,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,1919,4,4,1,13,False,0.000000
letters,lettersPreProc.csv,1920,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,1921,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,1922,23,23,1,10,False,0.000000
letters,lettersPreProc.csv,1923,19,19,1,1,False,0.000000
letters,lettersPreProc.csv,1924,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,1925,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,1926,14,14,1,1,True,1.000000
letters,lettersPreProc.csv,1927,14,14,1,1,False,0.000000
letters,lettersPreProc.csv,1928,13,13,1,10,False,0.000000
letters,lettersPreProc.csv,1929,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,1930,9,9,1,3,False,0.000000
letters,lettersPreProc.csv,1931,26,26,1,1,False,0.000000
letters,lettersPreProc.csv,1932,2,2,1,4,False,0.000000
letters,lettersPreProc.csv,1933,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,1934,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,1935,16,16,1,1,True,1.000000
letters,lettersPreProc.csv,1936,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,1937,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,1938,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,1939,22,22,1,1,True,1.000000
letters,lettersPreProc.csv,1940,3,3,1,1,False,0.000000
letters,lettersPreProc.csv,1941,23,23,1,1,False,0.000000
letters,lettersPreProc.csv,1942,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,1943,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,1944,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,1945,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,1946,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,1947,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,1948,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,1949,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,1950,1,1,1,12,False,0.000000
letters,lettersPreProc.csv,1951,14,14,1,1,True,1.000000
letters,lettersPreProc.csv,1952,26,26,1,1,False,0.000000
letters,lettersPreProc.csv,1953,1,1,1,1,True,1.000000
letters,lettersPreProc.csv,1954,19,19,1,1,False,0.000000
letters,lettersPreProc.csv,1955,9,9,1,15,False,0.000000
letters,lettersPreProc.csv,1956,6,6,1,1,False,0.000000
letters,lettersPreProc.csv,1957,12,12,1,1,False,0.000000
letters,lettersPreProc.csv,1958,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,1959,7,7,1,1,True,1.000000
letters,lettersPreProc.csv,1960,7,7,1,24,False,0.000000
letters,lettersPreProc.csv,1961,12,12,1,12,False,0.000000
letters,lettersPreProc.csv,1962,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,1963,1,1,1,1,False,0.000000
letters,lettersPreProc.csv,1964,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,1965,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,1966,13,13,1,10,False,0.000000
letters,lettersPreProc.csv,1967,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,1968,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,1969,4,4,1,1,False,0.000000
letters,lettersPreProc.csv,1970,25,25,1,21,False,0.000000
letters,lettersPreProc.csv,1971,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,1972,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,1973,23,23,1,1,False,0.000000
letters,lettersPreProc.csv,1974,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,1975,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,1976,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,1977,19,19,1,1,False,0.000000
letters,lettersPreProc.csv,1978,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,1979,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,1980,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,1981,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,1982,10,10,1,3,False,0.000000
letters,lettersPreProc.csv,1983,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,1984,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,1985,4,4,1,1,False,0.000000
letters,lettersPreProc.csv,1986,19,19,1,1,False,0.000000
letters,lettersPreProc.csv,1987,12,12,1,2,False,0.000000
letters,lettersPreProc.csv,1988,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,1989,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,1990,13,13,1,1,False,0.000000
letters,lettersPreProc.csv,1991,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,1992,18,18,1,4,False,0.000000
letters,lettersPreProc.csv,1993,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,1994,1,1,1,12,False,0.000000
letters,lettersPreProc.csv,1995,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,1996,9,9,1,10,False,0.000000
letters,lettersPreProc.csv,1997,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,1998,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,1999,1,1,1,1,True,1.000000
letters,lettersPreProc.csv,2000,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,2001,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,2002,3,3,1,1,False,0.000000
letters,lettersPreProc.csv,2003,12,12,1,1,False,0.000000
letters,lettersPreProc.csv,2004,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,2005,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,2006,14,14,1,9,False,0.000000
letters,lettersPreProc.csv,2007,4,4,1,1,False,0.000000
letters,lettersPreProc.csv,2008,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,2009,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,2010,14,14,1,1,True,1.000000
letters,lettersPreProc.csv,2011,14,14,1,1,False,0.000000
letters,lettersPreProc.csv,2012,12,12,1,1,False,0.000000
letters,lettersPreProc.csv,2013,6,6,1,1,False,0.000000
letters,lettersPreProc.csv,2014,14,14,1,1,False,0.000000
letters,lettersPreProc.csv,2015,9,9,1,17,False,0.000000
letters,lettersPreProc.csv,2016,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,2017,26,26,1,1,False,0.000000
letters,lettersPreProc.csv,2018,14,14,1,1,False,0.000000
letters,lettersPreProc.csv,2019,14,14,1,1,False,0.000000
letters,lettersPreProc.csv,2020,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,2021,11,11,1,18,False,0.000000
letters,lettersPreProc.csv,2022,1,1,1,2,False,0.000000
letters,lettersPreProc.csv,2023,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,2024,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,2025,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,2026,1,1,1,1,False,0.000000
letters,lettersPreProc.csv,2027,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,2028,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,2029,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,2030,14,14,1,1,False,0.000000
letters,lettersPreProc.csv,2031,12,12,1,5,False,0.000000
letters,lettersPreProc.csv,2032,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,2033,10,10,1,1,True,1.000000
letters,lettersPreProc.csv,2034,26,26,1,1,False,0.000000
letters,lettersPreProc.csv,2035,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,2036,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,2037,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,2038,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,2039,23,23,1,1,False,0.000000
letters,lettersPreProc.csv,2040,10,10,1,6,False,0.000000
letters,lettersPreProc.csv,2041,12,12,1,1,False,0.000000
letters,lettersPreProc.csv,2042,18,18,1,1,False,0.000000
letters,lettersPreProc.csv,2043,6,6,1,1,False,0.000000
letters,lettersPreProc.csv,2044,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,2045,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,2046,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,2047,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,2048,18,18,1,1,False,0.000000
letters,lettersPreProc.csv,2049,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,2050,21,21,1,1,True,2.000000
letters,lettersPreProc.csv,2051,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,2052,18,18,1,1,False,0.000000
letters,lettersPreProc.csv,2053,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,2054,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,2055,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,2056,10,10,1,1,False,0.000000
letters,lettersPreProc.csv,2057,18,18,1,3,False,0.000000
letters,lettersPreProc.csv,2058,26,26,1,1,False,0.000000
letters,lettersPreProc.csv,2059,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,2060,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,2061,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,2062,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,2063,3,3,1,1,False,0.000000
letters,lettersPreProc.csv,2064,13,13,1,1,False,0.000000
letters,lettersPreProc.csv,2065,9,9,1,1,False,0.000000
letters,lettersPreProc.csv,2066,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,2067,12,12,1,1,False,0.000000
letters,lettersPreProc.csv,2068,10,10,1,1,False,0.000000
letters,lettersPreProc.csv,2069,6,6,1,1,False,0.000000
letters,lettersPreProc.csv,2070,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,2071,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,2072,1,1,1,2,False,0.000000
letters,lettersPreProc.csv,2073,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,2074,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,2075,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,2076,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,2077,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,2078,13,13,1,1,False,0.000000
letters,lettersPreProc.csv,2079,12,12,1,5,False,0.000000
letters,lettersPreProc.csv,2080,4,4,1,13,False,0.000000
letters,lettersPreProc.csv,2081,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,2082,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,2083,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,2084,13,13,1,1,True,1.000000
letters,lettersPreProc.csv,2085,7,7,1,1,False,0.000000
letters,lettersPreProc.csv,2086,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,2087,24,24,1,1,False,0.000000
letters,lettersPreProc.csv,2088,14,14,1,1,False,0.000000
letters,lettersPreProc.csv,2089,23,23,1,1,False,0.000000
letters,lettersPreProc.csv,2090,9,9,1,1,False,0.000000
letters,lettersPreProc.csv,2091,6,6,1,1,True,1.000000
letters,lettersPreProc.csv,2092,5,5,1,1,True,1.000000
letters,lettersPreProc.csv,2093,25,25,1,1,True,1.000000
letters,lettersPreProc.csv,2094,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,2095,4,4,1,1,False,0.000000
letters,lettersPreProc.csv,2096,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,2097,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,2098,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,2099,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,2100,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,2101,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,2102,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,2103,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,2104,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,2105,22,22,1,1,True,1.000000
letters,lettersPreProc.csv,2106,17,17,1,1,False,0.000000
letters,lettersPreProc.csv,2107,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,2108,20,20,1,1,True,1.000000
letters,lettersPreProc.csv,2109,3,3,1,1,False,0.000000
letters,lettersPreProc.csv,2110,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,2111,14,14,1,1,False,0.000000
letters,lettersPreProc.csv,2112,3,3,1,1,False,0.000000
letters,lettersPreProc.csv,2113,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,2114,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,2115,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,2116,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,2117,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,2118,3,3,1,1,True,1.000000
letters,lettersPreProc.csv,2119,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,2120,5,5,1,1,False,0.000000
letters,lettersPreProc.csv,2121,22,22,1,1,False,0.000000
letters,lettersPreProc.csv,2122,10,10,1,10,False,0.000000
letters,lettersPreProc.csv,2123,25,25,1,1,False,0.000000
letters,lettersPreProc.csv,2124,2,2,1,1,False,0.000000
letters,lettersPreProc.csv,2125,6,6,1,1,False,0.000000
letters,lettersPreProc.csv,2126,12,12,1,1,False,0.000000
letters,lettersPreProc.csv,2127,19,19,1,1,False,0.000000
letters,lettersPreProc.csv,2128,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,2129,21,21,1,1,False,0.000000
letters,lettersPreProc.csv,2130,18,18,1,1,False,0.000000
letters,lettersPreProc.csv,2131,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,2132,26,26,1,1,False,0.000000
letters,lettersPreProc.csv,2133,15,15,1,1,False,0.000000
letters,lettersPreProc.csv,2134,7,7,1,1,True,1.000000
letters,lettersPreProc.csv,2135,11,11,1,1,False,0.000000
letters,lettersPreProc.csv,2136,25,25,1,31,False,0.000000
letters,lettersPreProc.csv,2137,7,7,1,24,False,0.000000
letters,lettersPreProc.csv,2138,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,2139,10,10,1,1,True,1.000000
letters,lettersPreProc.csv,2140,20,20,1,1,False,0.000000
letters,lettersPreProc.csv,2141,23,23,1,1,False,0.000000
letters,lettersPreProc.csv,2142,2,2,1,3,False,0.000000
letters,lettersPreProc.csv,2143,21,21,1,1,True,2.000000
letters,lettersPreProc.csv,2144,6,6,1,1,False,0.000000
letters,lettersPreProc.csv,2145,18,18,1,1,False,0.000000
letters,lettersPreProc.csv,2146,21,21,1,1,True,1.000000
letters,lettersPreProc.csv,2147,13,13,1,1,True,1.000000
letters,lettersPreProc.csv,2148,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,2149,9,9,1,11,False,0.000000
letters,lettersPreProc.csv,2150,10,10,1,1,False,0.000000
letters,lettersPreProc.csv,2151,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,2152,21,21,1,8,False,0.000000
letters,lettersPreProc.csv,2153,9,9,1,17,False,0.000000
letters,lettersPreProc.csv,2154,16,16,1,1,False,0.000000
letters,lettersPreProc.csv,2155,8,8,1,1,False,0.000000
letters,lettersPreProc.csv,2156,22,22,1,1,True,1.000000
letters,lettersPreProc.csv,2157,14,14,1,1,False,0.000000
letters,lettersPreProc.csv,2158,7,7,1,1,True,1.000000
letters,lettersPreProc.csv,2159,23,23,1,1,False,0.000000
letters,lettersPreProc.csv,2160,19,19,1,1,False,0.000000
letters,lettersPreProc.csv,2161,10,10,1,1,False,0.000000
